commit,sha,time,cyclo,abstract,fanout,npath
467,c759eb34,1273590044,362,83,80,72
468,9c042a2b,1273590311,362,83,80,72
469,7c53ef10,1273606680,362,83,80,72
470,8df704e6,1273606802,362,83,80,72
471,fdf6eb9c,1273624341,362,83,80,72
472,f6509930,1273626200,362,83,80,72
473,a0b25ec4,1273626404,362,83,80,72
474,eaa32f28,1273668615,362,83,80,72
475,02c8706c,1273668721,362,83,80,72
476,7edb3f8d,1273672102,362,83,80,72
477,88badbd5,1273672201,362,83,80,72
478,5b8dac3d,1273672651,362,83,80,72
479,a11c7bee,1273674470,362,83,80,72
480,ece1395b,1273675414,362,83,80,72
481,4d6f2d56,1273690798,362,83,80,72
482,e35d67af,1273729389,362,83,80,72
483,0e163e36,1273730425,362,83,80,72
484,b0dd31e6,1273730579,362,83,80,72
485,7ba1ad2d,1273731201,362,83,80,72
486,f6777f1e,1273750910,362,83,80,72
487,e87a4117,1273753069,362,83,80,72
488,d2bc6ace,1273754395,362,83,80,72
489,6a20ca56,1273758779,362,82,79,72
490,a9cac052,1273759216,362,82,79,72
491,bbdbfbeb,1273763550,362,82,79,72
492,836461e6,1273765164,362,82,79,71
493,8573c266,1273765834,362,82,79,71
494,fbde2c84,1273770841,362,82,79,71
495,6cd3fc92,1273772579,362,82,79,71
496,3d310406,1273774050,362,82,79,71
497,f6a1a2fe,1273775202,362,82,79,71
498,6f74e9fc,1273775878,362,82,79,71
499,529edd6b,1273779932,362,82,79,72
500,5db5b9f4,1273780281,362,82,79,72
501,d964f10b,1273781662,362,82,79,72
502,f6d4654d,1273785798,362,82,79,72
503,b4986429,1273814170,362,82,79,72
504,10754b08,1273822098,362,82,79,72
505,fcf3697e,1273825674,362,82,79,72
506,911d800f,1273828637,362,82,79,72
507,04cfacec,1273829201,362,82,79,72
508,a7f9db64,1273833801,362,82,79,72
509,2642eca9,1273850590,362,82,79,72
510,c9be7bde,1273854176,362,82,79,72
511,797cb66d,1273868153,362,82,79,72
512,d22ffa8c,1273868944,362,82,79,72
513,c59945ee,1273879604,362,82,79,72
514,723e47a5,1273930202,362,82,79,72
515,b816ed5c,1273936224,363,82,79,73
516,a005dc2c,1273942167,365,82,80,73
517,e5737e30,1273961390,365,82,80,73
518,dfab8227,1273961710,365,82,80,73
519,2a79ffdc,1273962230,365,82,80,73
520,eef24a7b,1273962683,365,82,80,73
521,5fa3e40a,1273969745,365,82,80,73
522,5e4343b4,1273969796,365,82,80,73
523,7b1aac5b,1273971446,365,82,80,73
524,be3c4b01,1274021784,365,82,80,73
525,013e7699,1274021812,365,82,80,73
526,2301b0b1,1274029619,365,82,80,73
527,216dda3f,1274042276,366,82,80,74
528,ab57fa86,1274042455,366,82,80,74
529,918e2a68,1274043039,366,82,80,74
530,a8b9b01f,1274044091,366,82,80,74
531,dbbb3411,1274048861,366,82,80,74
