commit,sha,time,cyclo,abstract,fanout,npath
258,a13aff54,1295534177,7,1,0,0
259,1857dd34,1295535038,7,1,0,0
260,66fc6be7,1295536705,7,1,0,0
261,b243d107,1295546904,7,1,0,0
262,c5f86a16,1295547371,7,1,0,0
263,a2a8bc08,1294544765,7,1,0,0
264,1d5589f2,1294857227,7,1,0,0
265,2896dddd,1295550143,7,1,0,0
266,1076140b,1295550340,7,1,0,0
267,f3009450,1295619636,7,1,0,0
268,b8330890,1295620399,7,1,0,0
269,7150c5fe,1295837881,7,1,0,0
270,4d5e5a7c,1295886248,8,1,0,0
271,b4ad7697,1296418301,8,1,0,0
272,2a4a43f4,1296420377,8,1,0,0
273,a4312c45,1296826281,8,1,0,0
274,fa05c2e9,1296826296,8,1,0,0
275,dad1b8c3,1297356708,8,1,0,0
276,33ceb6da,1297821096,8,1,0,0
277,9dd23cec,1298635234,8,1,0,0
278,30435d77,1298636028,8,1,0,0
279,dac1d259,1298637894,8,1,0,0
280,e7e4c4c2,1298638728,8,1,0,0
281,ffebfe12,1298430908,8,1,0,0
282,e12f655f,1298431049,8,1,0,0
283,430601f3,1298432506,8,1,0,0
284,b7eb51f7,1298558428,8,1,0,0
285,ac70d235,1298900263,8,1,0,0
286,28fb816b,1298909567,8,1,0,0
287,8a0054fe,1298915889,8,1,0,0
288,333a9bc6,1298917372,8,1,0,0
289,80d2f9d1,1298919371,8,1,0,0
290,121af749,1298919550,8,1,0,0
291,8b3c5fdf,1299098699,8,1,0,0
292,27856046,1299099012,8,1,0,0
293,3d1603b5,1299099207,8,1,0,0
294,3fc43e7d,1299607404,8,1,0,0
295,58aa95c4,1299611994,8,1,0,0
296,9dd1cff4,1299621292,7,1,0,0
297,0801b01c,1300717970,8,1,0,0
298,dc891936,1300719509,8,1,0,0
299,cb0d7605,1300719727,8,1,0,0
300,604615d2,1301051957,8,1,0,0
301,347d743d,1301061126,8,1,0,0
302,74ca0e1d,1301061417,8,1,0,0
303,da3092e6,1301063729,8,1,0,0
304,ff50c172,1301063869,8,1,0,0
305,620a5d69,1301066157,8,1,0,0
306,f16d9155,1302014488,8,1,0,0
307,6707b623,1302062840,8,1,0,0
308,3fb7a520,1302064699,8,1,0,0
309,90e68fa4,1302065834,8,1,0,0
310,1502990c,1302066013,8,1,0,0
311,8aa25eb9,1302066231,8,1,0,0
312,97dd134e,1302137568,8,1,0,0
313,cf749357,1302148051,8,1,0,0
314,443686b1,1302984360,8,1,0,0
315,713cb15b,1303004587,8,1,0,0
316,e87b8947,1303013006,8,1,0,0
317,bb4d9512,1303093074,8,1,0,0
318,6c59e347,1303739871,8,1,0,0
319,a94168bc,1303740331,8,1,0,0
320,e5a3833d,1303747934,8,1,0,0
321,6e1ef5af,1304015948,8,1,0,0
322,b13c9645,1304312092,8,1,0,0
323,0885681f,1305131534,8,1,0,0
324,22b2229b,1305133567,8,1,0,0
325,acb1eb59,1305136565,8,1,0,0
326,cfc90616,1305149681,8,1,0,0
327,0d6d37b9,1305152551,8,1,0,0
328,66b0a578,1305153907,8,1,0,0
329,86fdf63c,1305154400,8,1,0,0
330,cd3b5026,1305163782,8,1,0,0
331,6ff96835,1305165053,8,1,0,0
332,f25d7091,1305165689,7,1,0,0
333,b6df4739,1305166177,7,1,0,0
334,4e15a23e,1305166986,7,1,0,0
335,6a78b32a,1305167377,7,1,0,0
336,ace15885,1305320618,8,1,0,0
337,9af964e8,1305320624,7,1,0,0
338,5c9d5165,1305491063,7,1,0,0
