commit,sha,time,cyclo,abstract,fanout,npath
574,2d633cd0,1228803960,11,14,12,2
575,28b1e686,1228804130,11,14,12,2
576,d6536498,1228804240,11,14,12,2
577,56ad2496,1228806393,11,14,12,2
578,dc1ca564,1228806802,11,14,12,2
579,f9e26582,1228848313,11,14,12,2
580,79dc99b4,1228849332,11,14,12,2
581,02d99180,1228880877,11,14,12,2
582,aa3cd302,1228982930,11,14,12,2
583,9b894705,1228989467,11,14,12,2
584,52ce3210,1229334156,11,14,12,2
585,6634fe16,1229859085,11,14,12,2
586,bb807890,1229860614,11,14,12,2
587,ae3de7d2,1230100783,11,14,12,2
588,76c24b17,1230179561,11,14,13,1
589,8d7fcaac,1230180323,11,14,13,1
590,eec65112,1230180540,11,14,13,1
591,4994bf6a,1230346499,11,14,13,1
592,c45600e5,1230346624,11,14,13,1
593,5008e3ac,1230422821,11,14,13,1
594,8996e805,1230428669,11,14,13,1
595,9fcc807a,1230429537,11,14,13,1
596,ddb38624,1230528076,11,14,14,1
597,6fd7e4f5,1230531544,11,14,14,1
598,b7ed1bb4,1230618761,11,14,14,1
599,c3f92840,1230666227,11,14,14,1
600,696c5cda,1230673697,11,14,14,1
601,aff72e05,1230674149,11,14,15,1
602,7096280c,1230688674,11,14,15,1
603,b52a7fd4,1230689972,11,15,15,1
604,b92a84ed,1230709668,11,15,15,1
605,a35a329e,1230709864,11,15,15,1
606,a89b84d8,1230711301,11,15,15,1
607,ce2c7b05,1230758311,11,15,15,1
608,f04bba8f,1230758406,11,15,15,1
609,1623bc50,1230767055,11,15,15,1
610,b4cd3aef,1230767242,11,15,15,1
611,5c1ab7f8,1231053445,11,15,15,1
612,1bedfac8,1231246124,11,15,15,1
613,87dfe5b5,1231310947,11,15,15,1
614,714df3c4,1231382404,11,15,15,1
615,9c65cc23,1231704762,11,15,15,1
616,29ccacf1,1232916671,11,15,15,1
617,b8a65521,1232925998,11,15,15,1
618,0aade0c8,1232932821,11,15,15,1
619,a56b012a,1233371034,11,15,15,1
620,c60b665f,1233378824,11,15,15,1
621,2473de50,1233723550,11,15,15,1
622,210bf43a,1233813858,20,15,15,4
623,c1120635,1233815032,20,15,15,4
624,91193700,1233872335,20,15,15,4
625,4957f9a2,1234034768,20,15,15,4
626,36e6d8dc,1234571682,20,15,15,4
627,387abc0b,1234607288,20,15,15,4
628,ca16de96,1234669239,20,15,15,4
629,7c508c23,1235012187,20,15,15,4
630,bf0d876b,1235034382,20,15,15,4
631,4f6274aa,1235080675,20,15,15,4
632,53664a7f,1235175927,21,14,14,4
633,8bda412e,1235586565,21,14,14,4
634,b1ebb1b5,1235714680,21,14,14,4
635,9d6b656e,1235771955,21,14,14,4
636,5b257347,1235778459,21,14,14,4
637,3697a672,1235788984,22,14,14,4
638,03b81a6b,1237354479,22,14,15,5
639,50faaea9,1237502450,22,14,15,5
640,5973b1be,1237502646,22,14,15,5
641,efd48528,1237631656,22,14,15,5
642,516e2ab1,1238104878,23,14,15,5
643,315ee3fe,1238114395,23,14,15,5
644,97eac0fa,1238264735,24,15,15,5
645,0ca7f911,1238267500,25,15,15,5
646,7cef5b0e,1238361411,24,16,16,5
647,ca4363dc,1238361999,24,16,16,5
648,e8fdeb8f,1238362203,24,16,16,5
