total,time
1012,1414776722
1011,1414776720
1010,1414776718
1009,1414776716
1008,1414776714
1007,1414776712
1006,1414776710
1005,1414776708
1004,1414776705
1003,1414776703
1002,1414776701
1001,1414776699
1000,1414776697
999,1414776695
998,1414776693
997,1414776691
996,1414776689
995,1414776687
994,1414776685
993,1414776682
992,1414776680
991,1414776678
990,1414776676
989,1414776674
988,1414776672
987,1414776670
986,1414776668
985,1414776666
984,1414776663
983,1414776661
982,1414776659
981,1414776657
980,1414776655
979,1414776653
978,1414776651
977,1414776649
976,1414776647
975,1414776645
974,1414776643
973,1414776640
972,1414776638
971,1414776636
970,1414776634
969,1414776632
968,1414776630
967,1414776628
966,1414776626
965,1414776624
964,1414776622
963,1414776620
962,1414776617
961,1414776615
960,1414776613
959,1414776611
958,1414776609
957,1414776607
956,1414776605
955,1414776602
954,1414776600
953,1414776598
952,1414776596
951,1414776594
950,1414776592
949,1414776590
948,1414776588
947,1414776586
946,1414776584
945,1414776582
944,1414776580
943,1414776577
942,1414776575
941,1414776573
940,1414776571
939,1414776569
938,1414776567
937,1414776565
936,1414776563
935,1414776561
934,1414776559
933,1414776557
932,1414776554
931,1414776552
930,1414776550
929,1414776548
928,1414776546
927,1414776544
926,1414776542
925,1414776540
924,1414776538
923,1414776536
922,1414776534
921,1414776532
920,1414776529
919,1414776527
918,1414776525
917,1414776523
916,1414776521
915,1414776519
914,1414776517
913,1414776515
912,1414776513
911,1414776511
910,1414776509
909,1414776507
908,1414776504
907,1414776502
906,1414776500
905,1414776498
904,1414776496
903,1414776494
902,1414776492
901,1414776490
900,1414776488
899,1414776486
898,1414776484
897,1414776481
896,1414776479
895,1414776477
894,1414776475
893,1414776473
892,1414776471
891,1414776469
890,1414776467
889,1414776465
888,1414776463
887,1414776460
886,1414776458
885,1414776456
884,1414776454
883,1414776452
882,1414776450
881,1414776448
880,1414776446
879,1414776444
878,1414776442
877,1414776439
876,1414776437
875,1414776435
874,1414776433
873,1414776431
872,1414776429
871,1414776427
870,1414776425
869,1414776422
868,1414776420
867,1414776418
866,1414776416
865,1414776414
864,1414776412
863,1414776410
862,1414776408
861,1414776405
860,1414776403
859,1414776401
858,1414776399
857,1414776397
856,1414776395
855,1414776393
854,1414776391
853,1414776389
852,1414776386
851,1414776384
850,1414776382
849,1414776380
848,1414776378
847,1414776376
846,1414776374
845,1414776372
844,1414776370
843,1414776367
842,1414776365
841,1414776363
840,1414776361
839,1414776359
838,1414776357
837,1414776354
836,1414776352
835,1414776350
834,1414776348
833,1414776346
832,1414776344
831,1414776342
830,1414776340
829,1414776338
828,1414776336
827,1414776333
826,1414776331
825,1414776329
824,1414776327
823,1414776325
822,1414776323
821,1414776321
820,1414776318
819,1414776316
818,1414776314
817,1414776312
816,1414776310
815,1414776308
814,1414776306
813,1414776304
812,1414776301
811,1414776299
810,1414776297
809,1414776295
808,1414776293
807,1414776291
806,1414776289
805,1414776287
804,1414776284
803,1414776282
802,1414776280
801,1414776278
800,1414776276
799,1414776274
798,1414776272
797,1414776270
796,1414776268
795,1414776266
794,1414776264
793,1414776261
792,1414776259
791,1414776257
790,1414776255
789,1414776253
788,1414776251
787,1414776249
786,1414776247
785,1414776245
784,1414776243
783,1414776240
782,1414776238
781,1414776236
780,1414776234
779,1414776232
778,1414776230
777,1414776228
776,1414776226
775,1414776224
774,1414776222
773,1414776220
772,1414776217
771,1414776215
770,1414776213
769,1414776211
768,1414776209
767,1414776207
766,1414776205
765,1414776203
764,1414776201
763,1414776199
762,1414776197
761,1414776195
760,1414776192
759,1414776190
758,1414776188
757,1414776186
756,1414776184
755,1414776182
754,1414776180
753,1414776178
752,1414776176
751,1414776174
750,1414776171
749,1414776169
748,1414776167
747,1414776165
746,1414776163
745,1414776161
744,1414776159
743,1414776157
742,1414776155
741,1414776153
740,1414776150
739,1414776148
738,1414776146
737,1414776144
736,1414776142
735,1414776140
734,1414776138
733,1414776136
732,1414776134
731,1414776131
730,1414776129
729,1414776127
728,1414776125
727,1414776123
726,1414776121
725,1414776119
724,1414776116
723,1414776114
722,1414776112
721,1414776110
720,1414776108
719,1414776106
718,1414776104
717,1414776102
716,1414776100
715,1414776097
714,1414776095
713,1414776093
712,1414776091
